price,brand,model,year,mileage,color,state
34000,ford,f-150,2019,32022.0,black,michigan
17500,ford,fusion,2019,34173.0,white,virginia
14100,ford,fusion,2019,24272.0,white,michigan
30000,ford,f-150,2019,19055.0,black,virginia
16500,ford,fusion,2019,34822.0,red,michigan
30600,ford,f-150,2019,15422.0,gray,virginia
12800,ford,ecosport,2019,24765.0,silver,nevada
26000,ford,wagon,2019,23019.0,white,virginia
46000,ford,max,2019,38243.0,black,texas
28500,ford,ranger,2019,16509.0,white,virginia
24300,ford,edge,2019,18762.0,silver,nevada
29000,ford,explorer,2019,28854.0,no_color,texas
15300,ford,escape,2019,17392.0,black,nevada
27900,ford,mustang,2019,13558.0,white,new mexico
24700,ford,edge,2019,27082.0,black,nevada
14400,ford,escape,2019,17510.0,black,texas
15000,ford,ecosport,2019,24662.0,white,nevada
17200,ford,door,2014,96076.0,black,florida
12800,ford,ecosport,2019,22858.0,white,nevada
46900,ford,explorer,2020,740.0,gray,virginia
2800,ford,door,2013,110748.0,gray,florida
16200,ford,escape,2019,25090.0,black,nevada
25200,ford,escape,2020,7.0,black,virginia
34800,ford,max,2019,34277.0,silver,nevada
52000,ford,srw,2019,34527.0,white,texas
26000,ford,door,2017,99923.0,white,texas
40600,ford,expedition,2019,39170.0,white,nevada
55000,ford,srw,2019,16569.0,no_color,texas
5000,ford,door,2015,80612.0,black,texas
36400,ford,max,2019,36616.0,black,nevada
7500,ford,door,2015,92165.0,white,texas
14700,ford,escape,2019,44778.0,silver,nevada
43900,ford,explorer,2020,2089.0,no_color,south carolina
6400,ford,door,2013,91652.0,red,texas
41100,ford,expedition,2019,35801.0,silver,nevada
23000,ford,door,2013,88781.0,white,texas
13900,ford,escape,2019,36978.0,blue,nevada
19000,ford,door,2012,189776.0,white,texas
34800,ford,max,2019,35233.0,white,nevada
22000,ford,door,2012,151641.0,white,texas
16300,ford,escape,2019,37044.0,white,nevada
18800,ford,escape,2019,15835.0,green,virginia
13000,ford,cab,2012,201187.0,white,texas
40900,ford,max,2019,41928.0,black,nevada
47000,ford,expedition,2019,37059.0,gray,virginia
12800,ford,door,2017,33763.0,red,wisconsin
25500,ford,explorer,2019,29850.0,gray,nevada
17800,ford,escape,2019,26675.0,black,virginia
25700,ford,f-150,2019,17828.0,black,nevada
17200,ford,escape,2019,29632.0,white,virginia
35000,ford,srw,2019,11544.0,white,new jersey
28800,ford,f-150,2019,21976.0,white,nevada
39200,ford,max,2019,43617.0,black,tennessee
13600,ford,escape,2019,49254.0,gray,pennsylvania
24200,ford,f-150,2019,51589.0,black,nevada
46900,ford,max,2019,41399.0,gray,virginia
26500,ford,f-150,2019,11734.0,gray,pennsylvania
24700,ford,explorer,2019,41628.0,silver,nevada
12600,ford,focus,2017,15075.0,gray,new jersey
31800,ford,f-150,2019,26591.0,red,nevada
24500,ford,f-150,2019,22906.0,white,nevada
26000,ford,f-150,2019,33462.0,white,virginia
21000,ford,f-150,2017,32747.0,gray,pennsylvania
22500,ford,f-150,2019,33717.0,white,nevada
7700,ford,door,2017,85218.0,black,pennsylvania
23100,ford,f-150,2019,23512.0,red,nevada
9200,ford,door,2017,57853.0,white,pennsylvania
19600,ford,mustang,2019,33324.0,gray,nevada
11700,ford,door,2016,23803.0,black,pennsylvania
27300,ford,mustang,2019,31260.0,blue,nevada
14300,ford,edge,2016,69428.0,white,pennsylvania
23600,ford,transit,2019,15755.0,white,nevada
6200,ford,door,2016,90946.0,gray,pennsylvania
22400,ford,wagon,2019,51370.0,white,nevada
5700,ford,door,2016,99941.0,black,pennsylvania
23600,ford,transit,2019,15456.0,white,nevada
4600,ford,door,2016,141603.0,gray,pennsylvania
37500,ford,srw,2019,2382.0,silver,nevada
10700,ford,van,2016,99544.0,white,pennsylvania
31900,ford,srw,2019,21546.0,black,nevada
31600,ford,mustang,2019,16293.0,black,georgia
12600,ford,escape,2018,40375.0,gray,nevada
5300,ford,door,2013,143191.0,gray,pennsylvania
3900,ford,fiesta,2018,363.0,blue,nevada
13000,ford,edge,2015,59656.0,gray,florida
11800,ford,ecosport,2018,37878.0,black,nevada
24600,ford,edge,2019,20628.0,black,georgia
14500,ford,door,2014,71205.0,black,florida
24300,ford,explorer,2018,26186.0,silver,nevada
12300,ford,fusion,2018,38157.0,white,nevada
14800,ford,door,2016,30325.0,blue,new jersey
17100,ford,mustang,2018,31561.0,silver,nevada
6800,ford,door,2016,66655.0,no_color,new jersey
20300,ford,explorer,2018,19029.0,blue,connecticut
26300,ford,f-150,2018,11739.0,silver,new york
22500,ford,door,2016,50423.0,silver,nevada
41200,ford,srw,2019,25638.0,gray,tennessee
20400,ford,door,2017,59798.0,gray,florida
49900,ford,drw,2019,5035.0,black,virginia
12100,ford,escape,2017,32284.0,silver,new york
24000,ford,door,2016,40371.0,blue,florida
9500,ford,escape,2017,107569.0,white,new york
9000,ford,door,2017,96451.0,silver,new jersey
9800,ford,escape,2017,94851.0,white,new jersey
7800,ford,door,2017,108727.0,silver,connecticut
17200,ford,f-150,2017,91979.0,white,new york
18800,ford,explorer,2017,76258.0,gray,new york
9800,ford,door,2014,147574.0,white,california
7000,ford,door,2013,104764.0,gray,florida
44000,ford,max,2019,16934.0,gray,nevada
23400,ford,transit,2019,13822.0,white,texas
30700,ford,transit,2019,5250.0,white,texas
15600,ford,escape,2019,33451.0,black,south carolina
22600,ford,f-150,2019,14291.0,white,texas
22900,ford,f-150,2019,16725.0,white,south carolina
22800,ford,f-150,2019,13002.0,white,texas
22700,ford,f-150,2019,18902.0,white,south carolina
23000,ford,f-150,2019,9732.0,white,texas
22700,ford,f-150,2019,18947.0,white,south carolina
23000,ford,f-150,2019,8402.0,white,north carolina
34400,ford,f-150,2019,17450.0,gray,south carolina
36500,ford,srw,2016,53986.0,gray,nevada
23100,ford,f-150,2019,15848.0,white,south carolina
23300,ford,f-150,2019,10770.0,white,south carolina
22600,ford,f-150,2019,14587.0,white,north carolina
4500,ford,door,2016,98625.0,gray,mississippi
23000,ford,f-150,2019,10916.0,white,north carolina
8000,ford,door,2014,107173.0,white,mississippi
11500,ford,fiesta,2019,10134.0,silver,north carolina
9400,ford,door,2017,43056.0,no_color,south carolina
23000,ford,f-150,2019,10655.0,white,north carolina
2800,ford,door,2012,173601.0,black,california
22600,ford,transit,2019,14231.0,white,north carolina
23000,ford,transit,2019,8985.0,white,north carolina
5200,ford,door,2016,84338.0,black,south carolina
19200,ford,door,2017,104290.0,gray,texas
10100,ford,door,2017,45592.0,red,texas
6200,ford,door,2015,103960.0,black,south carolina
14000,ford,explorer,2016,110333.0,white,texas
5000,ford,door,2015,138516.0,gray,south carolina
9200,ford,door,2016,49094.0,red,texas
14700,ford,door,2016,97526.0,black,texas
3000,ford,door,2014,87420.0,silver,south carolina
30200,ford,door,2015,67052.0,red,texas
3800,ford,door,2013,58913.0,black,south carolina
3200,ford,door,2013,999999.0,silver,south carolina
21500,ford,van,2015,14482.0,no_color,texas
4900,ford,door,2016,57084.0,white,california
23000,ford,expedition,2017,90251.0,silver,colorado
11200,ford,door,2014,97320.0,no_color,texas
10400,ford,door,2014,80652.0,white,california
13200,ford,door,2014,99816.0,black,texas
5200,ford,door,2013,115429.0,silver,texas
10500,ford,door,2015,85549.0,red,new jersey
11900,ford,bus,2013,83030.0,white,california
21200,ford,door,2014,130168.0,white,texas
23500,ford,door,2013,80090.0,white,california
4700,ford,door,2013,118593.0,white,texas
11100,ford,door,2014,143704.0,blue,texas
22000,ford,door,2015,53507.0,white,colorado
14000,ford,door,2013,48408.0,black,colorado
9200,ford,door,2013,109672.0,white,texas
23300,ford,edge,2019,28549.0,silver,minnesota
21700,ford,door,2012,114500.0,green,texas
11200,ford,door,2012,67140.0,blue,texas
11300,ford,escape,2018,42168.0,gray,north carolina
4200,ford,cutaway,2015,80032.0,color:,illinois
10900,ford,focus,2018,52240.0,green,north carolina
42300,ford,max,2019,34874.0,gray,florida
10500,ford,door,2014,119689.0,white,idaho
43400,ford,max,2019,37355.0,gray,florida
12500,ford,door,2016,100947.0,white,idaho
15900,ford,escape,2019,26040.0,white,minnesota
42500,ford,max,2019,36638.0,white,florida
15000,ford,door,2015,137004.0,white,texas
24700,ford,edge,2019,31794.0,blue,florida
15500,ford,door,2015,131106.0,white,texas
49000,ford,expedition,2019,22013.0,white,minnesota
29000,ford,door,2017,42291.0,black,tennessee
16800,ford,escape,2019,13155.0,white,florida
51000,ford,max,2019,24869.0,red,minnesota
16500,ford,escape,2019,18454.0,white,florida
10000,ford,d,2016,16694.0,white,texas
27900,ford,explorer,2019,28922.0,gray,florida
23700,ford,edge,2019,23534.0,gray,florida
20000,ford,dr,2012,24581.0,color:,california
45600,ford,max,2019,35646.0,gray,florida
6000,ford,cab,2012,129873.0,white,virginia
15600,ford,escape,2019,28669.0,black,florida
25000,ford,explorer,2017,32454.0,red,michigan
28500,ford,explorer,2019,21800.0,black,florida
8000,ford,cutaway,2014,231769.0,yellow,florida
19990,ford,doors,2016,23796.0,black,connecticut
34400,ford,max,2019,42506.0,gray,florida
30999,ford,doors,2016,6249.0,shadow black,connecticut
41000,ford,expedition,2019,47496.0,black,florida
27999,ford,doors,2016,10700.0,gray,massachusetts
42000,ford,expedition,2019,39604.0,black,florida
8000,ford,cutaway,2013,250831.0,color:,new jersey
29795,ford,doors,2016,7275.0,triple yellow tri-coat,connecticut
24700,ford,edge,2019,8806.0,black,florida
13995,ford,doors,2016,105115.0,gray,new jersey
2900,ford,door,2015,57340.0,silver,florida
35400,ford,max,2019,36167.0,white,florida
24549,ford,doors,2016,44941.0,shadow black,new york
8900,ford,door,2014,53102.0,silver,florida
15800,ford,escape,2019,26637.0,black,florida
18500,ford,doors,2016,45814.0,black,new york
32000,ford,f-150,2019,17310.0,red,minnesota
28300,ford,explorer,2019,24116.0,gray,florida
10500,ford,d,2019,14128.0,blue,florida
24970,ford,doors,2016,49882.0,green,new york
13800,ford,fusion,2019,38964.0,blue,minnesota
2580,ford,door,2012,102705.0,white,florida
59975,ford,f-150,2019,71.0,white,florida
2500,ford,door,2012,98620.0,white,indiana
28990,ford,doors,2016,15825.0,triple yellow tri-coat,massachusetts
50000,ford,max,2019,29499.0,blue,minnesota
33800,ford,door,2014,100255.0,white,kentucky
59975,ford,f-150,2019,174.0,black,florida
2500,ford,door,2013,167552.0,gray,minnesota
46999,ford,doors,2016,16956.0,magnetic metallic,new jersey
16700,ford,fusion,2019,36896.0,black,minnesota
34700,ford,door,2013,77281.0,white,kentucky
28900,ford,f-150,2019,24795.0,black,florida
30800,ford,doors,2016,16771.0,ruby red metallic tinted clearcoat,new jersey
27100,ford,f-150,2019,28692.0,silver,minnesota
13388,ford,door,2012,113821.0,black,louisiana
26000,ford,f-150,2019,19793.0,blue,florida
17900,ford,doors,2016,27940.0,shadow black,massachusetts
23400,ford,flex,2019,24987.0,black,minnesota
29800,ford,mustang,2016,18367.0,blue,illinois
23700,ford,flex,2019,14109.0,gray,florida
1725,ford,door,2012,158781.0,black,illinois
33995,ford,doors,2016,27369.0,black,new jersey
23500,ford,flex,2019,30208.0,white,minnesota
32500,ford,explorer,2019,24024.0,black,florida
2500,ford,door,2016,64999.0,blue,mississippi
39000,ford,f-150,2019,8404.0,black,minnesota
11000,ford,focus,2018,8884.0,gray,massachusetts
32500,ford,explorer,2019,24126.0,black,florida
800,ford,door,2012,129659.0,black,mississippi
26900,ford,f-150,2019,31713.0,black,minnesota
11200,ford,edge,2016,109996.0,gray,new york
21000,ford,doors,2018,6821.0,red,new york
32000,ford,f-150,2019,17867.0,red,minnesota
7300,ford,door,2016,110253.0,black,connecticut
12800,ford,escape,2018,39364.0,black,missouri
24190,ford,doors,2018,4018.0,blue,massachusetts
29100,ford,f-150,2019,21054.0,red,minnesota
29000,ford,door,2017,48309.0,red,massachusetts
17300,ford,door,2016,68666.0,black,new york
19888,ford,doors,2018,34071.0,ingot silver metallic,new jersey
31000,ford,f-150,2019,13600.0,white,minnesota
37200,ford,door,2017,44956.0,black,massachusetts
8600,ford,door,2016,72607.0,silver,new jersey
24857,ford,doors,2018,33815.0,shadow black,massachusetts
23500,ford,flex,2019,31491.0,gray,minnesota
26100,ford,f-150,2018,32149.0,white,mississippi
10800,ford,hybrid,2016,26654.0,blue,new york
20995,ford,doors,2018,36637.0,white,new york
29300,ford,f-150,2019,17000.0,white,minnesota
33100,ford,f-150,2018,15960.0,gray,mississippi
13800,ford,door,2016,40774.0,gray,new jersey
19498,ford,doors,2018,40338.0,black,new york
14900,ford,fusion,2019,40505.0,gray,minnesota
8700,ford,door,2016,30735.0,black,massachusetts
20600,ford,mustang,2019,33965.0,gray,florida
5000,ford,door,2018,7339.0,white,oklahoma
19995,ford,doors,2018,42470.0,white,new york
14900,ford,fusion,2019,40670.0,silver,minnesota
19500,ford,door,2016,41233.0,black,massachusetts
24500,ford,wagon,2019,13162.0,white,florida
15000,ford,fusion,2018,38744.0,white,california
26985,ford,doors,2018,14023.0,black,new york
31000,ford,f-150,2019,9741.0,white,minnesota
24300,ford,explorer,2017,31017.0,silver,mississippi
16800,ford,fusion,2019,37786.0,gray,florida
17200,ford,mustang,2018,32415.0,white,california
34995,ford,doors,2018,10421.0,ruby red,new york
24300,ford,wagon,2019,29305.0,white,minnesota
26400,ford,explorer,2017,51309.0,white,mississippi
16800,ford,fusion,2019,38001.0,black,florida
15500,ford,escape,2018,18849.0,black,california
19440,ford,doors,2018,43269.0,silver,new york
16700,ford,fusion,2019,36989.0,silver,minnesota
29000,ford,door,2017,29320.0,blue,alabama
16100,ford,hybrid,2019,34244.0,white,florida
17200,ford,mustang,2018,32938.0,white,california
20950,ford,doors,2018,40793.0,black,new hampshire
46200,ford,door,2017,94741.0,no_color,alabama
29400,ford,mustang,2019,25011.0,white,florida
2825,ford,door,2014,363810.0,white,montana
32999,ford,doors,2018,6881.0,shadow black,new jersey
6600,ford,door,2014,80423.0,orange,new jersey
50200,ford,door,2017,92405.0,white,alabama
28300,ford,ranger,2019,15436.0,white,florida
12000,ford,door,2017,104665.0,white,california
32999,ford,doors,2018,16194.0,royal crimson metallic tinted clearcoat,new jersey
12600,ford,door,2014,48188.0,black,new jersey
5200,ford,focus,2017,65164.0,red,alabama
20500,ford,mustang,2019,35930.0,black,florida
1200,ford,door,2012,167376.0,red,virginia
35999,ford,doors,2018,13674.0,kona blue metallic,new jersey
41000,ford,srw,2019,9235.0,silver,minnesota
33100,ford,door,2017,103002.0,red,mississippi
23500,ford,ranger,2019,12836.0,blue,florida
18799,ford,doors,2015,137728.0,red,connecticut
33999,ford,doors,2018,6921.0,magnetic metallic,new jersey
35000,ford,srw,2019,14359.0,white,minnesota
26100,ford,wagon,2017,58118.0,white,mississippi
15400,ford,fusion,2019,31124.0,white,florida
25998,ford,doors,2015,25734.0,color:,new york
31831,ford,doors,2018,14059.0,black,new jersey
40400,ford,srw,2019,13472.0,black,minnesota
15400,ford,door,2013,123983.0,silver,connecticut
13500,ford,hybrid,2019,35023.0,gray,florida
25995,ford,doors,2015,39509.0,white,new hampshire
27990,ford,doors,2018,4512.0,ingot silver metallic,new york
23985,ford,doors,2015,51884.0,white,new jersey
27995,ford,doors,2018,4181.0,gray,pennsylvania
13995,ford,doors,2015,56703.0,oxford white,new york
29988,ford,doors,2018,4712.0,ingot silver metallic,pennsylvania
12995,ford,doors,2015,102800.0,blue,new jersey
21687,ford,doors,2018,7109.0,lightning blue,pennsylvania
25200,ford,door,2016,100943.0,white,alabama
29590,ford,doors,2015,3915.0,green,new york
28999,ford,doors,2018,15550.0,ingot silver,pennsylvania
13942,ford,doors,2015,62542.0,magnetic metallic,new jersey
15300,ford,taurus,2018,38370.0,silver,utah
35400,ford,ranger,2020,671.0,blue,ohio
32700,ford,door,2016,61477.0,silver,alabama
13995,ford,doors,2015,73891.0,silver,new york
1850,ford,door,2014,168805.0,black,michigan
15800,ford,door,2012,82564.0,gold,florida
36000,ford,door,2016,85649.0,black,mississippi
15495,ford,doors,2015,48374.0,white,new york
21500,ford,door,2012,11990.0,red,florida
7200,ford,door,2016,64111.0,black,alabama
17589,ford,doors,2015,28771.0,red,new jersey
31700,ford,door,2015,126708.0,white,alabama
31790,ford,doors,2015,27165.0,orange,new york
18100,ford,van,2015,106546.0,white,mississippi
14495,ford,doors,2015,54778.0,white,new jersey
15000,ford,fusion,2020,11729.0,white,illinois
26400,ford,door,2015,85197.0,black,mississippi
27990,ford,doors,2015,19130.0,red,massachusetts
19700,ford,expedition,2015,72369.0,white,mississippi
15300,ford,doors,2015,59646.0,silver,massachusetts
22000,ford,door,2014,68418.0,black,mississippi
23999,ford,doors,2015,8400.0,black,new jersey
16488,ford,doors,2015,45084.0,gray,new york
12784,ford,doors,2015,67037.0,gray,new jersey
23400,ford,doors,2015,64135.0,black,new jersey
9705,ford,door,2017,72377.0,black,arkansas
25999,ford,doors,2015,39367.0,oxford white,new jersey
34977,ford,doors,2015,46540.0,black,pennsylvania
19000,ford,doors,2015,40677.0,ingot silver metallic,new jersey
15995,ford,doors,2015,69438.0,black,new york
13487,ford,doors,2015,96246.0,gray,new york
18707,ford,doors,2015,69719.0,white,connecticut
15290,ford,doors,2015,75933.0,white platinum tri-coat metallic,new york
15600,ford,doors,2015,54325.0,black,new york
47000,ford,expedition,2019,24902.0,black,illinois
16080,ford,doors,2015,31793.0,blue,connecticut
50000,ford,max,2019,16505.0,white,illinois
15268,ford,doors,2015,74361.0,black,new york
47500,ford,max,2019,27868.0,black,illinois
18497,ford,doors,2015,34011.0,black,massachusetts
10000,ford,escape,2019,19993.0,silver,illinois
19995,ford,suv,2015,48115.0,red,pennsylvania
49000,ford,max,2019,22543.0,white,illinois
17150,ford,doors,2015,67091.0,black,new jersey
45000,ford,expedition,2019,28790.0,black,illinois
14295,ford,doors,2015,59391.0,guard,new jersey
49000,ford,max,2019,18449.0,black,illinois
16190,ford,doors,2015,71824.0,magnetic metallic,new york
49000,ford,expedition,2019,19304.0,black,illinois
17899,ford,doors,2015,39159.0,magnetic metallic,new york
26000,ford,flex,2019,18708.0,black,illinois
14000,ford,doors,2015,79430.0,magnetic metallic,new jersey
15500,ford,flex,2019,12393.0,gray,illinois
16888,ford,doors,2015,56329.0,black,new york
28000,ford,f-150,2019,12155.0,silver,illinois
8305,ford,door,2014,63291.0,blue,arkansas
21822,ford,doors,2015,36041.0,white platinum tri-coat metallic,new jersey
15500,ford,mustang,2019,25810.0,red,illinois
12500,ford,door,2015,130388.0,blue,arkansas
15995,ford,doors,2015,23878.0,blue,new york
16000,ford,transit,2019,15460.0,white,illinois
38200,ford,max,2018,46710.0,white,north carolina
12995,ford,doors,2015,65342.0,black,new york
14488,ford,doors,2015,64061.0,tuxedo black metallic,massachusetts
17500,ford,door,2016,93164.0,white,florida
21995,ford,doors,2015,35629.0,blue,massachusetts
8500,ford,connect,2015,118483.0,white,florida
16593,ford,doors,2015,71573.0,tuxedo black metallic,massachusetts
13000,ford,door,2017,33660.0,black,illinois
14247,ford,doors,2015,61168.0,blue,pennsylvania
23500,ford,door,2017,42241.0,gray,illinois
16999,ford,doors,2015,21004.0,oxford white,pennsylvania
25000,ford,door,2017,45003.0,red,illinois
20159,ford,doors,2015,45278.0,oxford white,new jersey
31000,ford,door,2017,1.0,black,illinois
22500,ford,edge,2018,24747.0,gray,colorado
29500,ford,door,2017,48707.0,black,illinois
59900,ford,max,2020,2162.0,no_color,ohio
24000,ford,f-150,2017,50874.0,black,illinois
20500,ford,f-150,2017,70727.0,black,illinois
27200,ford,explorer,2019,29382.0,gray,north carolina
24900,ford,f-150,2018,33194.0,white,virginia
24500,ford,door,2017,52084.0,white,illinois
34000,ford,expedition,2018,51122.0,black,virginia
28000,ford,door,2017,40286.0,white,illinois
27000,ford,f-150,2017,55420.0,black,illinois
34000,ford,wagon,2018,10282.0,black,virginia
42500,ford,door,2017,85278.0,white,illinois
33000,ford,explorer,2018,7258.0,black,pennsylvania
10200,ford,escape,2018,93350.0,black,pennsylvania
25600,ford,explorer,2019,37166.0,gray,north carolina
16300,ford,f-150,2018,69480.0,white,texas
26500,ford,door,2016,34679.0,white,illinois
36500,ford,f-150,2018,24151.0,red,pennsylvania
25900,ford,explorer,2019,32796.0,white,north carolina
22500,ford,door,2016,67979.0,black,illinois
29000,ford,f-150,2018,18690.0,white,pennsylvania
825,ford,door,2012,78072.0,white,pennsylvania
10500,ford,door,2016,54251.0,red,illinois
32000,ford,f-150,2018,32262.0,white,pennsylvania
27700,ford,f-650,2015,92358.0,white,texas
4000,ford,door,2015,90740.0,red,illinois
38800,ford,f-150,2018,35225.0,black,pennsylvania
26200,ford,f-650,2015,129063.0,white,texas
19500,ford,wagon,2018,49985.0,white,wisconsin
11700,ford,escape,2015,52340.0,black,illinois
34000,ford,f-150,2018,21406.0,black,pennsylvania
38600,ford,srw,2019,16619.0,white,florida
21500,ford,door,2015,41293.0,black,illinois
38500,ford,f-150,2018,37053.0,black,pennsylvania
38500,ford,f-150,2018,34532.0,black,pennsylvania
12000,ford,taurus,2017,13328.0,blue,missouri
30500,ford,f-150,2018,56836.0,off-white,pennsylvania
11300,ford,door,2016,48080.0,orange,missouri
29500,ford,f-150,2018,12271.0,gray,pennsylvania
16100,ford,expedition,2014,97318.0,white,missouri
32500,ford,f-150,2018,12717.0,red,pennsylvania
29000,ford,mustang,2019,12764.0,black,texas
30000,ford,f-150,2018,19951.0,red,pennsylvania
26000,ford,explorer,2019,32458.0,white,north carolina
26000,ford,f-150,2018,21616.0,gray,pennsylvania
18500,ford,escape,2019,17755.0,blue,north carolina
12000,ford,door,2017,73846.0,gray,texas
30000,ford,f-150,2018,15771.0,blue,pennsylvania
14700,ford,escape,2019,29168.0,silver,north carolina
25000,ford,door,2017,159182.0,red,texas
26550,ford,f-150,2018,15296.0,white,pennsylvania
27000,ford,explorer,2019,30476.0,white,north carolina
34000,ford,door,2016,131754.0,white,texas
27500,ford,f-150,2018,26095.0,gray,pennsylvania
25500,ford,f-150,2018,22107.0,gray,pennsylvania
13500,ford,ecosport,2019,31207.0,brown,north carolina
4000,ford,door,2015,112810.0,gray,texas
25700,ford,f-150,2018,19058.0,white,pennsylvania
29000,ford,door,2015,109137.0,white,texas
30500,ford,f-150,2018,24058.0,black,pennsylvania
30000,ford,f-150,2018,6967.0,black,pennsylvania
9000,ford,door,2014,118340.0,gray,texas
19000,ford,f-150,2018,36145.0,white,pennsylvania
25800,ford,explorer,2019,33942.0,silver,north carolina
26500,ford,f-150,2018,38868.0,gray,pennsylvania
29300,ford,explorer,2019,36190.0,red,north carolina
6300,ford,fiesta,2018,37177.0,black,pennsylvania
25400,ford,explorer,2019,39267.0,white,north carolina
26000,ford,f-150,2018,33350.0,gray,pennsylvania
7000,ford,focus,2017,57889.0,black,north carolina
25900,ford,f-150,2018,34081.0,red,pennsylvania
9700,ford,fiesta,2019,26821.0,gray,north carolina
27000,ford,f-150,2018,40577.0,black,pennsylvania
9100,ford,fiesta,2019,52355.0,black,north carolina
28000,ford,f-150,2018,30620.0,red,pennsylvania
25700,ford,flex,2019,22019.0,black,north carolina
27500,ford,f-150,2018,36742.0,black,pennsylvania
9400,ford,fiesta,2019,32473.0,white,north carolina
25500,ford,f-150,2018,43406.0,blue,pennsylvania
20500,ford,flex,2019,34696.0,white,north carolina
21500,ford,f-150,2018,43519.0,gray,pennsylvania
12800,ford,hybrid,2019,37716.0,gray,north carolina
23900,ford,f-150,2018,41627.0,white,pennsylvania
9400,ford,fiesta,2019,29986.0,gray,north carolina
26900,ford,f-150,2018,41496.0,silver,pennsylvania
25500,ford,flex,2019,20613.0,gray,north carolina
27000,ford,f-150,2018,33475.0,blue,pennsylvania
9300,ford,fiesta,2019,32305.0,silver,north carolina
14400,ford,fusion,2018,38148.0,black,pennsylvania
19000,ford,flex,2019,39976.0,red,north carolina
14000,ford,fusion,2018,50513.0,white,pennsylvania
13600,ford,fusion,2019,31408.0,gray,north carolina
19200,ford,transit,2018,41351.0,white,pennsylvania
13600,ford,fusion,2019,32038.0,red,north carolina
18600,ford,transit,2018,38279.0,white,pennsylvania
13700,ford,fusion,2019,30471.0,red,north carolina
18200,ford,transit,2018,41569.0,white,pennsylvania
13800,ford,fusion,2019,31142.0,silver,north carolina
22000,ford,wagon,2018,31598.0,black,pennsylvania
13700,ford,fusion,2019,31380.0,silver,north carolina
28000,ford,wagon,2018,22179.0,black,pennsylvania
13800,ford,fusion,2019,29266.0,white,north carolina
18600,ford,transit,2018,42156.0,white,pennsylvania
13700,ford,fusion,2019,30875.0,red,north carolina
13700,ford,fusion,2019,30609.0,silver,north carolina
13800,ford,fusion,2019,29508.0,silver,north carolina
17700,ford,hybrid,2019,12837.0,gray,north carolina
13900,ford,fusion,2019,29633.0,white,north carolina
13900,ford,fusion,2019,27461.0,no_color,north carolina
50500,ford,f-650,2018,74961.0,white,pennsylvania
13600,ford,fusion,2019,32154.0,gray,north carolina
55000,ford,srw,2018,37245.0,black,pennsylvania
13800,ford,fusion,2019,29345.0,white,north carolina
56000,ford,srw,2018,25371.0,black,pennsylvania
13800,ford,fusion,2019,30054.0,silver,north carolina
45800,ford,srw,2018,11173.0,white,pennsylvania
13800,ford,fusion,2019,30902.0,no_color,north carolina
5500,nissan,sentra,2018,31231.0,silver,north carolina
14400,nissan,altima,2020,10728.0,gray,arizona
11450,nissan,sport,2018,35374.0,white,florida
11000,nissan,sport,2018,36715.0,black,florida
11450,nissan,sport,2018,33437.0,red,florida
11000,nissan,sport,2018,36788.0,black,florida
11200,nissan,sport,2018,35491.0,black,florida
11400,nissan,sport,2018,33644.0,black,florida
11450,nissan,sport,2018,35831.0,gray,florida
11050,nissan,sport,2018,35050.0,gray,florida
11400,nissan,sport,2018,34924.0,gray,florida
11050,nissan,sport,2018,34962.0,silver,florida
10850,nissan,sport,2018,39985.0,gray,florida
10900,nissan,sport,2018,38816.0,red,florida
10450,nissan,sport,2018,41579.0,red,florida
10800,nissan,sport,2018,40455.0,gray,florida
10850,nissan,sport,2018,39996.0,white,florida
10800,nissan,sport,2018,41077.0,black,florida
10850,nissan,sport,2018,39183.0,gray,florida
10800,nissan,sport,2018,40478.0,black,florida
10900,nissan,sport,2018,38806.0,white,florida
10400,nissan,sport,2018,45331.0,blue,florida
10500,nissan,sport,2018,43531.0,blue,florida
10800,nissan,sport,2018,41033.0,silver,florida
10800,nissan,sport,2018,40332.0,gray,florida
11200,nissan,frontier,2019,22319.0,silver,arizona
11100,nissan,rogue,2019,22305.0,blue,arizona
12200,nissan,maxima,2019,36996.0,black,arizona
4000,nissan,sentra,2019,1.0,black,arizona
9000,nissan,versa,2019,27611.0,gray,arizona
14900,nissan,rogue,2019,26516.0,silver,arizona
4600,nissan,rogue,2019,31397.0,blue,arizona
6400,nissan,versa,2019,18300.0,red,arizona
10400,nissan,note,2019,26743.0,white,arizona
7800,nissan,versa,2019,15832.0,black,arizona
12300,nissan,sport,2019,31939.0,white,arizona
10900,nissan,sentra,2019,31037.0,gray,arizona
8500,nissan,versa,2019,22521.0,white,arizona
7300,nissan,versa,2019,31335.0,white,arizona
5900,nissan,versa,2019,28315.0,red,arizona
20000,nissan,armada,2017,83437.0,white,texas
11200,nissan,altima,2018,42250.0,blue,wisconsin
14400,nissan,rogue,2018,45732.0,black,wisconsin
16500,nissan,pathfinder,2018,49185.0,white,wisconsin
13400,nissan,rogue,2017,45826.0,silver,wisconsin
12500,nissan,door,2017,36844.0,white,wisconsin
6500,nissan,door,2013,104343.0,gray,illinois
19800,nissan,pathfinder,2018,34138.0,white,florida
8800,nissan,versa,2018,34761.0,white,florida
12800,nissan,rogue,2018,32656.0,blue,florida
8800,nissan,versa,2018,34837.0,red,florida
3500,nissan,altima,2019,30099.0,white,missouri
750,nissan,sentra,2018,37088.0,gray,missouri
